timestamp,cpu_pct,mem_pct,net_in_mbps,is_anomaly
9963,24.52,40.71,41.81,0
9964,30.07,43.6,45.38,0
9965,26.88,43.37,43.17,0
9966,24.0,41.88,44.53,0
9967,25.5,41.44,43.2,0
9968,25.8,41.31,43.25,0
9969,23.5,41.74,44.06,0
9970,23.03,40.13,41.48,0
9971,27.95,40.81,41.56,0
9972,28.46,43.57,43.44,0
9973,27.81,42.75,46.68,0
9974,30.62,44.77,39.78,0
9975,24.53,41.9,38.87,0
9976,31.26,41.83,42.46,0
9977,23.61,41.78,45.11,0
9978,23.35,41.94,43.21,0
9979,21.19,41.45,40.84,0
9980,25.21,42.87,43.4,0
9981,25.12,42.53,39.84,0
9982,28.28,41.75,44.62,0
9983,27.52,44.41,42.81,0
9984,23.29,45.4,43.33,0
9985,25.77,44.33,44.41,0
9986,25.91,43.44,44.03,0
9987,21.78,43.77,42.6,0
9988,24.24,45.44,45.82,0
9989,24.95,43.82,45.41,0
9990,31.65,41.83,40.33,0
9991,28.0,43.32,43.48,0
9992,29.49,43.69,41.85,0
9993,23.09,41.28,41.53,0
9994,31.25,42.37,45.21,0
9995,31.65,44.48,43.36,0
9996,21.84,40.11,43.98,0
9997,25.8,41.0,42.99,0
9998,29.48,42.63,45.14,0
9999,30.01,43.45,45.82,0
10000,26.12,40.91,48.87,0
10001,27.33,42.78,44.23,0
10002,26.53,44.73,41.76,0
10003,28.74,43.12,43.72,0
10004,32.08,44.46,46.49,0
10005,26.26,42.18,43.31,0
10006,31.66,41.88,41.96,0
10007,26.39,44.39,43.49,0
10008,26.28,43.7,43.99,0
10009,31.36,41.39,42.96,0
10010,31.75,41.99,45.62,0
10011,31.62,45.57,45.1,0
10012,25.21,41.86,46.9,0
10013,27.84,44.67,44.5,0
10014,31.79,42.58,46.57,0
10015,29.53,43.32,44.54,0
10016,26.27,43.79,43.33,0
10017,30.95,40.22,44.57,0
10018,27.51,41.2,42.49,0
10019,35.12,43.55,49.37,0
10020,34.46,42.36,46.14,0
10021,31.72,44.97,44.34,0
10022,34.08,41.09,45.24,0
10023,30.27,44.37,41.16,0
10024,32.46,41.48,49.0,0
10025,34.68,43.05,48.87,0
10026,31.07,42.0,46.48,0
10027,29.65,46.48,46.97,0
10028,25.39,41.64,43.87,0
10029,30.34,43.49,44.08,0
10030,33.14,41.11,43.14,0
10031,33.59,46.13,46.28,0
10032,32.35,44.35,48.8,0
10033,29.3,43.98,45.98,0
10034,25.08,46.02,47.51,0
10035,29.61,44.05,48.84,0
10036,30.27,44.18,43.7,0
10037,30.33,44.08,50.71,0
10038,33.21,44.75,49.4,0
10039,37.4,43.19,48.18,0
10040,31.9,43.64,49.07,0
10041,30.96,45.2,49.23,0
10042,30.92,44.43,47.94,0
10043,32.16,43.86,50.28,0
10044,29.39,41.96,46.59,0
10045,32.32,46.33,48.49,0
10046,33.4,43.12,50.28,0
10047,32.76,45.62,42.32,0
10048,33.59,44.43,48.65,0
10049,33.6,42.25,49.29,0
10050,27.07,46.1,44.49,0
10051,34.39,44.62,48.54,0
10052,30.55,46.27,46.46,0
10053,29.36,44.02,48.91,0
10054,29.42,45.38,48.0,0
10055,34.12,41.7,46.37,0
10056,32.24,43.62,50.55,0
10057,27.95,42.49,47.56,0
10058,34.52,43.86,49.01,0
10059,28.85,45.16,51.16,0
10060,33.68,43.57,46.77,0
10061,34.06,45.8,48.69,0
10062,36.09,43.24,47.75,0
10063,38.86,45.88,48.27,0
10064,29.51,46.55,53.2,0
10065,33.53,46.13,49.87,0
10066,32.95,44.12,49.65,0
10067,35.17,41.47,50.14,0
10068,34.6,45.56,50.02,0
10069,32.98,44.52,45.58,0
10070,32.8,43.27,53.9,0
10071,30.87,43.93,46.44,0
10072,37.27,46.94,52.91,0
10073,35.77,43.11,50.75,0
10074,37.23,45.55,49.94,0
10075,33.63,45.2,49.04,0
10076,32.68,44.36,54.93,0
10077,31.5,45.89,51.0,0
10078,35.9,47.4,49.9,0
10079,31.79,44.53,48.86,0
10080,40.55,44.64,48.69,0
10081,31.16,45.96,50.17,0
10082,36.0,46.43,48.28,0
10083,39.96,44.89,51.57,0
10084,37.15,44.65,48.99,0
10085,35.96,41.8,52.36,0
10086,32.62,43.99,52.38,0
10087,31.47,43.47,50.38,0
10088,38.01,46.24,51.72,0
10089,40.3,44.87,51.89,0
10090,34.56,44.84,47.77,0
10091,32.54,45.27,54.23,0
10092,28.67,44.01,50.33,0
10093,33.19,47.67,52.3,0
10094,35.88,47.31,52.42,0
10095,41.11,47.82,46.07,0
10096,38.41,46.44,49.8,0
10097,37.4,45.4,52.87,0
10098,35.37,47.89,51.38,0
10099,34.91,44.48,52.7,0
10100,40.96,44.22,51.58,0
10101,37.43,44.65,53.92,0
10102,30.61,46.36,51.76,0
10103,34.98,44.46,54.45,0
10104,34.52,45.39,49.71,0
10105,35.54,43.25,51.49,0
10106,38.95,46.4,50.62,0
10107,37.03,43.43,52.66,0
10108,37.21,44.33,51.39,0
10109,41.46,47.58,51.56,0
10110,35.52,47.55,50.68,0
10111,43.29,46.37,51.24,0
10112,35.77,46.25,52.21,0
10113,38.14,45.06,48.25,0
10114,37.11,44.73,47.76,0
10115,38.41,45.37,52.55,0
10116,39.46,43.67,46.96,0
10117,39.52,46.34,52.19,0
10118,36.04,46.06,51.89,0
10119,35.02,44.62,53.79,0
10120,45.98,48.39,51.43,0
10121,37.11,46.98,55.99,0
10122,40.74,47.13,54.61,0
10123,33.91,45.39,49.96,0
10124,37.98,46.14,52.48,0
10125,38.52,47.11,56.18,0
10126,40.41,46.43,51.79,0
10127,30.91,48.62,53.15,0
10128,39.66,45.94,56.13,0
10129,35.79,45.52,52.31,0
10130,40.3,47.25,55.71,0
10131,36.3,44.43,51.71,0
10132,36.93,47.74,47.82,0
10133,38.76,44.42,56.12,0
10134,36.51,47.36,54.61,0
10135,38.33,45.45,54.81,0
10136,36.26,47.17,51.68,0
10137,34.42,47.84,51.91,0
10138,43.06,46.73,56.31,0
10139,36.2,44.73,54.56,0
10140,39.64,45.21,53.91,0
10141,42.52,45.49,54.65,0
10142,38.5,43.76,57.29,0
10143,37.95,48.32,55.79,0
10144,41.19,46.82,53.46,0
10145,43.95,44.98,51.67,0
10146,37.17,48.89,55.72,0
10147,40.31,45.68,52.76,0
10148,35.65,47.13,52.31,0
10149,39.75,45.54,57.38,0
10150,41.12,43.78,56.56,0
10151,38.53,44.78,55.65,0
10152,39.81,46.18,52.47,0
10153,37.04,48.23,58.59,0
10154,41.58,47.42,57.13,0
10155,44.6,47.14,54.54,0
10156,38.22,43.94,54.18,0
10157,39.73,48.88,55.43,0
10158,43.18,47.34,54.38,0
10159,45.39,46.85,59.83,0
10160,37.36,48.75,54.7,0
10161,41.42,48.95,53.4,0
10162,42.85,48.83,58.78,0
10163,41.78,46.76,54.53,0
10164,34.74,45.64,57.31,0
10165,43.75,48.66,57.15,0
10166,46.89,45.15,55.75,0
10167,42.76,50.14,53.98,0
10168,39.4,47.29,55.9,0
10169,41.03,45.68,53.72,0
10170,47.96,45.45,56.08,0
10171,45.46,45.4,57.73,0
10172,44.73,47.55,59.69,0
10173,43.96,47.36,54.14,0
10174,40.99,45.54,55.88,0
10175,42.45,46.88,55.39,0
10176,42.9,45.39,57.06,0
10177,44.86,48.35,53.53,0
10178,47.82,47.41,54.78,0
10179,46.73,46.94,53.31,0
10180,39.19,45.6,53.89,0
10181,44.2,47.11,55.5,0
10182,45.82,46.96,60.23,0
10183,45.55,48.08,57.65,0
10184,41.88,47.88,57.14,0
10185,52.59,48.84,59.77,0
10186,40.09,46.95,57.91,0
10187,40.75,44.91,58.16,0
10188,44.78,49.21,56.32,0
10189,50.51,46.34,56.05,0
10190,41.73,46.11,54.77,0
10191,43.51,47.73,56.25,0
10192,47.62,48.27,56.95,0
10193,44.41,47.04,58.26,0
10194,43.54,47.05,57.56,0
10195,46.32,47.3,56.97,0
10196,45.51,50.03,55.93,0
10197,47.86,47.93,58.62,0
10198,48.72,46.5,56.88,0
10199,45.85,46.54,58.65,0
10200,45.88,47.62,54.17,0
10201,45.72,48.38,58.73,0
10202,46.62,48.77,59.61,0
10203,45.39,48.25,59.42,0
10204,45.3,46.83,57.85,0
10205,48.97,47.48,60.13,0
10206,50.0,49.24,55.81,0
10207,41.0,46.44,58.24,0
10208,45.63,47.48,58.09,0
10209,43.61,49.1,60.61,0
10210,44.81,49.54,54.56,0
10211,47.03,47.96,56.54,0
10212,47.9,47.65,62.21,0
10213,45.63,46.31,53.91,0
10214,40.3,49.1,60.46,0
10215,43.22,50.31,57.49,0
10216,48.87,52.2,59.46,0
10217,38.03,48.96,61.83,0
10218,49.89,48.32,59.65,0
10219,47.96,47.04,61.99,0
10220,50.42,45.62,58.19,0
10221,45.95,48.73,58.51,0
10222,40.43,52.01,60.86,0
10223,47.98,50.41,58.47,0
10224,50.58,50.2,60.6,0
10225,49.6,48.92,61.83,0
10226,44.91,49.11,61.25,0
10227,47.23,44.95,56.42,0
10228,45.44,49.75,58.95,0
10229,44.65,47.76,60.25,0
10230,50.04,47.6,59.25,0
10231,43.65,48.19,59.95,0
10232,44.63,48.16,60.44,0
10233,44.07,47.64,58.85,0
10234,42.98,48.76,59.57,0
10235,47.96,47.92,57.65,0
10236,51.07,48.93,59.11,0
10237,47.1,46.57,57.07,0
10238,43.2,48.5,60.41,0
10239,50.31,47.19,59.84,0
10240,52.91,47.89,58.45,0
10241,45.98,49.09,63.91,0
10242,46.55,46.49,59.9,0
10243,49.6,47.68,61.02,0
10244,52.99,49.79,59.22,0
10245,46.63,46.84,59.72,0
10246,44.26,51.64,61.25,0
10247,50.21,50.8,59.99,0
10248,50.78,48.27,60.71,0
10249,48.47,47.85,62.37,0
10250,46.84,49.36,59.77,0
10251,51.56,46.9,58.2,0
10252,50.22,46.09,57.86,0
10253,46.4,48.42,63.84,0
10254,48.91,48.93,62.88,0
10255,44.78,49.29,62.38,0
10256,50.95,48.25,60.24,0
10257,48.17,51.1,58.5,0
10258,47.71,46.96,60.65,0
10259,48.98,47.52,61.08,0
10260,49.26,49.97,59.05,0
10261,51.89,47.52,58.42,0
10262,51.04,47.48,57.95,0
10263,48.86,49.48,62.78,0
10264,51.68,47.74,59.1,0
10265,50.65,49.13,62.18,0
10266,48.23,48.3,60.81,0
10267,49.19,48.08,62.83,0
10268,49.18,46.23,62.37,0
10269,51.2,49.62,61.29,0
10270,48.64,47.55,62.06,0
10271,48.63,49.19,61.62,0
10272,55.77,48.69,60.66,0
10273,52.74,49.17,63.9,0
10274,47.7,49.27,61.14,0
10275,51.75,49.8,61.86,0
10276,50.45,48.44,59.25,0
10277,51.33,51.41,62.67,0
10278,50.62,46.79,60.95,0
10279,53.83,49.24,61.26,0
10280,51.36,50.85,60.58,0
10281,50.19,50.33,62.05,0
10282,53.56,48.17,58.33,0
10283,51.19,48.43,63.75,0
10284,50.91,48.15,62.36,0
10285,51.54,50.58,61.54,0
10286,50.37,48.59,59.43,0
10287,50.73,50.09,63.43,0
10288,49.0,50.12,61.34,0
10289,48.56,53.3,65.26,0
10290,47.87,50.23,63.67,0
10291,46.74,48.56,65.81,0
10292,48.33,47.6,63.05,0
10293,50.5,49.39,64.98,0
10294,51.39,49.64,63.79,0
10295,50.32,46.52,62.0,0
10296,44.11,48.78,63.32,0
10297,55.96,50.32,61.32,0
10298,54.54,49.09,67.16,0
10299,52.67,51.35,62.86,0
10300,57.11,47.58,63.16,0
10301,48.5,50.95,63.93,0
10302,57.15,51.32,61.01,0
10303,48.64,51.39,65.87,0
10304,52.3,47.63,61.21,0
10305,47.81,50.46,60.8,0
10306,51.72,49.0,63.01,0
10307,52.88,47.91,60.82,0
10308,51.31,49.41,66.54,0
10309,53.96,48.69,63.0,0
10310,52.16,51.44,57.05,0
10311,50.35,50.84,63.93,0
10312,50.26,48.36,64.68,0
10313,54.44,49.02,62.76,0
10314,50.09,49.54,60.93,0
10315,54.84,50.02,63.47,0
10316,55.81,51.65,62.75,0
10317,47.18,51.19,61.8,0
10318,55.63,50.25,61.66,0
10319,58.46,49.79,64.13,0
10320,53.08,47.54,65.66,0
10321,54.16,52.15,64.81,0
10322,55.52,49.55,60.47,0
10323,51.62,52.57,65.19,0
10324,53.04,50.54,65.54,0
10325,48.59,53.3,66.82,0
10326,52.99,51.18,62.16,0
10327,54.11,48.14,63.98,0
10328,54.21,49.38,65.26,0
10329,55.9,50.06,63.1,0
10330,50.42,49.01,65.3,0
10331,51.18,49.77,64.18,0
10332,58.51,48.3,62.56,0
10333,52.41,50.37,62.77,0
10334,53.5,50.73,66.82,0
10335,52.74,48.88,62.36,0
10336,50.51,53.3,62.04,0
10337,57.88,50.5,65.1,0
10338,51.47,49.19,64.38,0
10339,49.71,47.98,61.85,0
10340,51.77,50.53,63.46,0
10341,47.16,50.06,62.9,0
10342,51.25,51.63,63.28,0
10343,50.33,50.26,69.64,0
10344,55.12,48.69,64.01,0
10345,51.29,53.0,62.88,0
10346,56.0,51.16,68.72,0
10347,57.57,50.13,66.48,0
10348,55.75,50.77,66.18,0
10349,52.8,51.24,63.09,0
10350,53.9,48.4,67.17,0
10351,48.94,50.79,66.44,0
10352,53.14,49.89,65.13,0
10353,50.99,51.33,61.43,0
10354,55.69,49.47,64.85,0
10355,61.36,49.68,68.37,0
10356,55.17,53.1,65.38,0
10357,47.73,52.46,64.21,0
10358,52.65,45.68,64.53,0
10359,54.13,52.36,64.69,0
10360,54.06,50.53,63.44,0
10361,51.63,49.58,64.98,0
10362,54.59,49.15,67.97,0
10363,50.15,49.24,67.76,0
10364,51.08,49.65,63.62,0
10365,55.88,48.99,67.7,0
10366,50.92,48.66,66.7,0
10367,55.61,49.14,66.46,0
10368,49.91,51.19,66.08,0
10369,59.34,50.79,63.38,0
10370,51.75,51.56,64.45,0
10371,53.43,50.63,66.95,0
10372,55.12,48.78,62.89,0
10373,52.46,51.49,63.24,0
10374,54.61,49.25,65.95,0
10375,55.93,51.73,63.78,0
10376,57.11,49.02,67.03,0
10377,56.62,49.74,63.89,0
10378,53.76,50.24,65.91,0
10379,53.86,51.8,66.09,0
10380,61.37,51.06,64.49,0
10381,57.19,50.83,64.99,0
10382,51.6,53.64,64.13,0
10383,54.68,48.06,65.47,0
10384,53.4,49.26,63.6,0
10385,54.02,49.21,65.09,0
10386,50.76,48.18,67.05,0
10387,53.23,49.76,63.3,0
10388,59.92,51.88,64.62,0
10389,56.24,49.96,66.64,0
10390,47.05,50.36,61.47,0
10391,58.19,48.28,69.35,0
10392,57.83,49.67,67.74,0
10393,53.5,50.18,62.59,0
10394,56.75,51.84,61.47,0
10395,52.04,48.37,65.75,0
10396,53.22,50.21,63.47,0
10397,59.14,52.52,67.64,0
10398,53.85,50.23,66.52,0
10399,49.07,47.73,65.99,0
10400,54.51,52.83,64.62,0
10401,54.48,52.02,68.97,0
10402,58.32,52.22,67.29,0
10403,54.78,48.31,67.0,0
10404,53.49,53.19,68.2,0
10405,57.9,49.77,63.78,0
10406,55.14,50.17,68.39,0
10407,52.54,49.88,65.31,0
10408,58.27,52.36,66.51,0
10409,55.4,50.68,65.54,0
10410,54.84,51.67,62.11,0
10411,55.37,51.07,67.79,0
10412,51.64,50.81,62.23,0
10413,53.28,49.54,63.96,0
10414,54.88,53.68,64.99,0
10415,54.3,48.77,62.0,0
10416,58.71,51.59,63.71,0
10417,55.55,51.53,66.41,0
10418,57.47,52.7,65.23,0
10419,54.94,53.06,65.4,0
10420,58.09,50.77,64.11,0
10421,56.12,51.77,66.04,0
10422,54.98,53.63,65.3,0
10423,54.91,50.89,62.67,0
10424,52.09,49.39,65.56,0
10425,56.48,50.41,63.48,0
10426,54.84,49.03,67.77,0
10427,53.46,51.55,65.19,0
10428,58.29,52.59,71.02,0
10429,51.23,50.81,67.92,0
10430,53.71,48.56,65.72,0
10431,58.07,52.53,67.15,0
10432,55.93,48.33,61.81,0
10433,54.85,48.68,67.92,0
10434,55.75,50.73,64.35,0
10435,55.53,51.38,66.18,0
10436,50.45,51.63,64.54,0
10437,53.95,50.9,64.76,0
10438,59.85,53.64,65.64,0
10439,53.02,51.1,66.15,0
10440,54.05,52.55,65.95,0
10441,53.37,52.18,66.0,0
10442,54.74,49.06,62.75,0
10443,53.25,50.74,70.66,0
10444,56.46,54.18,66.46,0
10445,55.59,50.24,66.87,0
10446,57.31,49.99,65.31,0
10447,51.84,51.25,64.24,0
10448,53.97,50.29,66.29,0
10449,54.31,49.8,66.57,0
10450,56.35,50.27,68.59,0
10451,52.6,53.14,70.14,0
10452,57.72,50.79,68.93,0
10453,58.53,49.0,62.44,0
10454,52.0,48.72,65.05,0
10455,53.48,54.3,66.64,0
10456,53.36,50.65,65.16,0
10457,62.84,51.64,65.87,0
10458,53.65,49.82,61.66,0
10459,59.96,51.46,67.77,0
10460,51.12,53.17,62.19,0
10461,51.95,50.0,62.79,0
10462,52.85,51.66,63.9,0
10463,52.36,48.86,65.72,0
10464,54.09,54.0,62.67,0
10465,52.75,51.37,63.78,0
10466,52.41,50.34,68.2,0
10467,58.34,50.51,65.66,0
10468,58.52,50.19,66.75,0
10469,57.69,50.26,63.4,0
10470,56.4,47.28,65.76,0
10471,55.1,50.8,65.58,0
10472,53.31,50.73,64.25,0
10473,51.93,51.67,65.73,0
10474,55.87,50.15,62.04,0
10475,51.25,49.77,66.69,0
10476,51.77,50.91,65.0,0
10477,58.2,48.5,65.28,0
10478,60.43,51.13,67.48,0
10479,55.89,48.12,66.63,0
10480,58.02,52.59,65.12,0
10481,53.94,51.93,63.51,0
10482,50.65,49.51,68.39,0
10483,56.49,51.89,63.04,0
10484,56.34,51.06,66.96,0
10485,54.83,49.37,62.5,0
10486,53.87,47.85,67.51,0
10487,57.47,51.35,67.69,0
10488,51.61,49.68,61.83,0
10489,52.22,52.51,66.53,0
10490,51.5,50.88,66.35,0
10491,54.76,49.8,67.01,0
10492,51.22,53.54,66.32,0
10493,52.41,51.7,63.65,0
10494,52.33,45.35,65.12,0
10495,53.65,50.1,68.87,0
10496,49.94,48.75,63.31,0
10497,54.65,49.62,66.15,0
10498,58.1,50.59,67.79,0
10499,54.75,51.33,63.49,0
10500,58.94,51.19,62.62,0
10501,58.3,52.41,62.9,0
10502,56.61,51.74,66.21,0
10503,54.47,51.64,62.85,0
10504,54.29,51.07,65.11,0
10505,56.49,52.69,68.1,0
10506,53.0,50.28,65.24,0
10507,48.5,50.31,63.77,0
10508,55.6,47.88,65.55,0
10509,50.71,52.31,65.14,0
10510,51.19,50.61,66.16,0
10511,54.05,55.11,68.48,0
10512,53.74,50.1,66.01,0
10513,49.76,50.83,69.26,0
10514,54.46,51.51,66.08,0
10515,56.84,49.03,63.62,0
10516,50.53,51.21,69.7,0
10517,57.7,50.72,64.86,0
10518,49.17,50.2,62.97,0
10519,60.18,52.41,69.71,0
10520,52.56,49.28,63.57,0
10521,54.2,51.04,63.47,0
10522,48.06,52.8,63.88,0
10523,53.52,49.55,65.29,0
10524,54.36,50.16,66.8,0
10525,53.38,54.11,59.61,0
10526,51.92,51.29,66.74,0
10527,50.74,49.81,63.75,0
10528,56.94,51.77,64.01,0
10529,53.6,49.7,68.24,0
10530,58.1,48.2,65.21,0
10531,51.86,52.59,65.65,0
10532,52.11,48.87,64.63,0
10533,55.82,54.19,66.23,0
10534,48.47,49.77,67.91,0
10535,49.67,53.69,59.69,0
10536,56.56,48.43,66.79,0
10537,49.72,52.01,67.68,0
10538,47.74,51.21,65.56,0
10539,58.77,51.71,63.18,0
10540,48.94,51.89,62.2,0
10541,53.64,49.68,69.19,0
10542,53.26,48.45,62.63,0
10543,44.58,50.33,67.45,0
10544,52.17,50.73,65.16,0
10545,54.28,49.67,68.44,0
10546,53.96,50.79,63.68,0
10547,55.57,50.85,61.07,0
10548,51.66,48.98,64.26,0
10549,54.92,50.93,61.25,0
10550,50.67,49.92,69.55,0
10551,48.47,49.26,65.42,0
10552,48.77,51.48,65.68,0
10553,48.23,49.12,65.65,0
10554,55.61,49.59,62.67,0
10555,47.99,50.37,63.76,0
10556,53.31,52.31,64.21,0
10557,51.65,50.52,67.85,0
10558,52.1,51.01,61.61,0
10559,56.45,49.76,62.43,0
10560,51.01,50.08,63.13,0
10561,54.11,50.11,62.47,0
10562,52.35,50.61,60.87,0
10563,51.73,49.71,58.34,0
10564,59.04,52.15,60.06,0
10565,47.77,49.57,65.88,0
10566,55.92,47.55,63.63,0
10567,53.98,54.22,65.28,0
10568,50.52,49.6,62.4,0
10569,56.8,52.04,63.33,0
10570,46.32,52.17,66.72,0
10571,50.26,51.46,66.56,0
10572,48.15,49.73,65.3,0
10573,52.96,50.45,63.79,0
10574,48.34,48.09,64.38,0
10575,52.93,52.97,64.04,0
10576,51.02,48.7,62.93,0
10577,50.09,49.58,62.42,0
10578,52.65,50.09,65.43,0
10579,50.63,49.77,60.56,0
10580,48.12,48.93,66.08,0
10581,59.74,51.99,62.52,0
10582,49.82,51.31,60.4,0
10583,44.58,50.35,61.89,0
10584,48.65,49.25,61.2,0
10585,47.33,51.44,61.75,0
10586,53.56,49.13,61.67,0
10587,51.99,52.16,61.55,0
10588,52.17,49.96,62.16,0
10589,49.81,51.62,62.61,0
10590,50.03,49.59,64.22,0
10591,49.7,49.85,62.16,0
10592,50.52,51.57,63.26,0
10593,53.21,53.0,62.58,0
10594,51.66,52.04,63.6,0
10595,52.1,51.0,62.57,0
10596,52.04,50.55,61.14,0
10597,53.14,48.89,60.55,0
10598,51.3,50.07,62.77,0
10599,51.45,48.24,64.85,0
10600,53.89,50.16,61.8,0
10601,48.27,50.24,60.81,0
10602,47.64,46.62,61.65,0
10603,46.59,49.6,61.0,0
10604,50.64,50.15,60.74,0
10605,44.48,49.39,59.14,0
10606,51.37,50.03,61.49,0
10607,49.59,47.46,62.41,0
10608,53.27,48.3,59.73,0
10609,47.79,50.99,60.09,0
10610,49.14,49.42,59.9,0
10611,53.05,49.92,58.98,0
10612,53.78,48.57,59.79,0
10613,47.53,49.4,61.26,0
10614,50.05,45.9,58.92,0
10615,50.33,50.6,61.28,0
10616,50.51,52.03,60.1,0
10617,48.54,47.7,59.6,0
10618,53.11,47.87,62.17,0
10619,43.53,49.92,60.08,0
10620,47.88,51.45,60.37,0
10621,50.42,49.22,63.86,0
10622,50.39,47.36,59.37,0
10623,53.01,48.87,64.3,0
10624,52.49,47.62,60.42,0
10625,47.97,48.15,58.79,0
10626,52.67,48.67,59.91,0
10627,46.56,47.72,61.1,0
10628,51.43,47.93,63.42,0
10629,54.01,49.18,62.46,0
10630,52.16,49.38,60.94,0
10631,48.76,46.9,63.28,0
10632,47.39,49.61,56.94,0
10633,43.73,48.42,61.15,0
10634,49.18,50.06,61.22,0
10635,44.84,50.13,61.19,0
10636,45.74,48.12,57.28,0
10637,44.48,49.84,58.41,0
10638,46.61,47.64,60.06,0
10639,47.84,50.86,62.57,0
10640,48.68,47.66,64.12,0
10641,45.99,49.37,58.9,0
10642,50.93,48.54,57.56,0
10643,47.03,47.27,61.75,0
10644,45.22,50.13,65.3,0
10645,48.2,47.83,62.23,0
10646,53.34,46.18,58.46,0
10647,48.39,44.39,65.63,0
10648,46.22,47.38,61.22,0
10649,42.66,50.74,58.21,0
10650,46.52,50.54,63.61,0
10651,47.81,47.55,57.94,0
10652,45.87,48.05,58.39,0
10653,41.97,47.89,61.03,0
10654,44.34,46.57,59.47,0
10655,51.19,47.12,59.53,0
10656,51.06,50.0,59.48,0
10657,44.03,49.26,61.58,0
10658,48.63,48.89,54.64,0
10659,43.01,46.46,59.8,0
10660,50.68,48.59,58.6,0
10661,47.14,44.96,57.61,0
10662,49.18,49.66,57.55,0
10663,41.11,48.76,53.73,0
10664,48.22,46.34,57.35,0
10665,46.09,50.76,61.47,0
10666,48.59,45.62,60.5,0
10667,48.71,49.09,58.39,0
10668,46.09,49.1,55.89,0
10669,44.02,46.39,60.3,0
10670,48.09,48.17,61.22,0
10671,45.49,45.75,60.61,0
10672,42.98,43.91,56.54,0
10673,42.76,46.56,56.69,0
10674,41.02,47.21,61.67,0
10675,43.84,49.08,55.88,0
10676,48.61,48.19,59.2,0
10677,45.76,48.21,54.63,0
10678,43.56,46.52,57.52,0
10679,47.49,47.23,59.23,0
10680,42.5,46.61,57.94,0
10681,45.21,46.14,58.99,0
10682,44.31,47.06,55.43,0
10683,47.11,48.04,56.18,0
10684,39.96,47.05,58.72,0
10685,42.07,47.4,59.09,0
10686,39.63,48.91,58.07,0
10687,43.69,47.09,59.47,0
10688,48.02,45.82,54.2,0
10689,42.8,48.64,56.52,0
10690,42.7,48.17,61.03,0
10691,46.77,48.24,59.89,0
10692,47.29,48.66,58.53,0
10693,43.74,48.39,56.89,0
10694,45.98,47.72,59.21,0
10695,40.61,51.24,57.93,0
10696,47.9,45.7,53.98,0
10697,50.14,46.73,58.94,0
10698,45.17,49.03,55.16,0
10699,37.28,47.77,58.34,0
10700,41.78,48.67,53.53,0
10701,45.21,47.77,59.9,0
10702,42.03,49.55,56.09,0
10703,47.03,45.95,54.35,0
10704,44.9,49.45,55.13,0
10705,40.94,49.17,55.77,0
10706,43.07,45.58,56.37,0
10707,40.21,48.31,58.95,0
10708,42.27,47.28,56.39,0
10709,41.07,46.41,51.85,0
10710,46.18,44.46,53.66,0
10711,48.92,45.76,61.57,0
10712,38.2,48.31,56.26,0
10713,36.64,48.44,57.83,0
10714,41.59,46.88,55.25,0
10715,37.69,48.4,53.79,0
10716,42.31,48.57,54.77,0
10717,44.33,47.36,55.93,0
10718,46.49,46.02,54.68,0
10719,42.53,47.74,59.37,0
10720,41.26,47.78,54.24,0
10721,35.82,48.04,53.3,0
10722,41.75,48.3,56.96,0
10723,41.81,44.93,57.14,0
10724,43.43,46.19,55.27,0
10725,39.3,44.08,53.94,0
10726,40.04,48.02,51.28,0
10727,36.83,46.56,57.45,0
10728,34.31,47.5,56.68,0
10729,37.77,44.62,54.0,0
10730,36.3,48.91,54.93,0
10731,41.94,44.99,54.29,0
10732,39.29,47.92,57.94,0
10733,39.15,46.91,52.54,0
10734,37.73,46.42,53.3,0
10735,30.9,46.27,53.04,0
10736,45.04,45.7,55.03,0
10737,37.43,48.57,54.46,0
10738,39.11,46.62,54.68,0
10739,35.9,44.67,52.45,0
10740,43.09,45.98,57.11,0
10741,40.52,46.72,53.17,0
10742,37.53,47.85,56.38,0
10743,38.75,45.57,60.22,0
10744,44.87,45.64,52.12,0
10745,39.53,46.46,54.49,0
10746,39.12,47.71,53.47,0
10747,36.76,44.32,57.73,0
10748,33.82,47.11,53.04,0
10749,38.93,45.63,54.03,0
10750,40.31,45.81,53.92,0
10751,42.54,49.28,53.19,0
10752,32.41,45.95,54.84,0
10753,35.7,47.35,53.45,0
10754,37.25,47.27,54.15,0
10755,38.89,44.4,53.55,0
10756,38.38,43.38,51.84,0
10757,38.37,47.35,52.45,0
10758,39.87,44.47,54.03,0
10759,35.85,43.57,53.95,0
10760,41.28,47.58,55.27,0
10761,39.69,44.49,56.43,0
10762,37.34,44.83,51.6,0
10763,43.02,48.93,52.84,0
10764,42.8,43.45,52.12,0
10765,40.84,44.03,50.22,0
10766,28.9,45.2,53.49,0
10767,42.61,45.5,53.85,0
10768,40.17,44.49,50.07,0
10769,43.72,44.07,51.41,0
10770,41.32,48.05,51.14,0
10771,42.26,46.15,49.0,0
10772,40.07,46.61,51.88,0
10773,41.4,45.5,49.59,0
10774,43.25,46.11,52.13,0
10775,37.83,47.05,52.28,0
10776,32.37,44.13,52.46,0
10777,36.08,46.0,52.49,0
10778,38.09,46.62,54.6,0
10779,37.05,47.87,49.85,0
10780,33.0,48.44,49.88,0
10781,31.76,45.6,52.64,0
10782,34.35,47.18,50.99,0
10783,38.91,41.44,53.44,0
